uniqueID,drugName,condition,text,rating,date,usefulCount
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 3.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 3.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 3.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 4.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 4.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 5.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 5.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 6.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 6.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 7.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 7.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 7.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 8.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 9.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 11.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 12.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 12.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Under 15 years was 0.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 2.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 3.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 3.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 4.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 6.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 7.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Black was 7.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 2.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 1.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 3.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 3.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 4.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 4.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 6.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 7.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 7.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Under 15 years was 0.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 7.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 8.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 9.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 9.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 9.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 8.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 9.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 11.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 12.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: American Indian or Alaska Native was 10.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Under 15 years was 0.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
